location,Points,Price,Value,Sentiment,Variety
"Roadhouse Winery winery ,Yorkville Highlands, California, US",0.673081892858147,-0.166787030461744,0.16933128965793864,-0.4798614096477104,-0.5408963354454864
"Barnett winery ,Anderson Valley, California, US",0.673081892858147,-0.359501886674496,0.36393292173099,1.819596956253797,-0.5408963354454864
"Conn Creek winery ,St. Helena, California, US",0.673081892858147,-0.30240118853738435,0.3062731788945303,-1.7306109266402363,-0.5408963354454864
"Giovanni Rosso winery ,Barolo, Piedmont, Italy",0.673081892858147,-0.24609355565217697,0.2511111269587493,-0.9433845780632718,-0.5408963354454864
"Luko winery ,Santa Barbara County, California, US",0.673081892858147,-0.359501886674496,0.36393292173099,-0.8834897398325494,-0.5408963354454864
"Vine Cliff winery ,Carneros, California, US",0.673081892858147,-0.462996902048011,0.46852621507179143,-0.21077585619115077,-0.5408963354454864
"Robert Biale winery ,Carneros, California, US",0.673081892858147,-0.31667636307166225,0.3206881146036452,-1.0828123720225933,-0.5408963354454864
"Domaine J. Meuret winery ,Columbia Gorge (OR), Oregon, US",0.673081892858147,-0.4094649975444688,0.41438519671289215,-3.1507846809943,-0.5408963354454864
"Brigaldara winery ,Amarone della Valpolicella, Veneto, Italy",0.673081892858147,-0.15964944319460506,0.1621238218033812,0.01702143774032811,-0.5408963354454864
"Artesa winery ,Sonoma County-Napa County, California, US",0.673081892858147,-0.08827357052321542,0.09004914325780662,0.1181064869224218,-0.5408963354454864
"Vermeil winery ,Russian River Valley, California, US",0.673081892858147,-0.4308777593458857,0.4360076002765645,-1.1077277010463489,-0.5408963354454864
"Freeman winery ,Green Valley, California, US",0.673081892858147,-0.4094649975444688,0.41438519671289215,-1.3181238128025066,-0.5408963354454864
"Goldschmidt winery ,Oakville, California, US",0.673081892858147,0.06090200335998896,-0.06069955234979891,-0.3724695796528418,-0.5408963354454864
"Arnaud Baillot winery ,Pommard, Burgundy, France",0.673081892858147,-0.016897697851825783,0.017974464712232126,-0.4848444754524613,-0.5408963354454864
"Hard Six Cellars winery ,Fort Ross-Seaview, California, US",0.673081892858147,-0.37377706120877396,0.3783478574401049,-0.1404520703751831,-0.5408963354454864
"Pellet Estate winery ,Napa Valley, California, US",0.673081892858147,-0.03474166601967319,0.03536598130045799,-0.5759633930250528,0.1071165259963327
"La Follette winery ,Sonoma Mountain, California, US",0.673081892858147,-0.4437254164267358,0.44886432228756856,-0.9426743242621217,-0.21688990472457687
"Blue Farm winery ,Sonoma Coast, California, US",0.673081892858147,-0.3261931460945142,0.33026751279054206,1.3001608824637365,-0.21688990472457687
"Blue Oasis winery ,Mendocino County, California, US",0.673081892858147,-0.359501886674496,0.3638895835801531,-0.41944173676510316,-0.5408963354454864
"Villa Cafaggio winery ,Chianti Classico, Tuscany, Italy",0.673081892858147,-0.5343727747194006,0.5406867364930621,1.4386189251814627,-0.5408963354454864
"Cupano winery ,Sant'Antimo, Tuscany, Italy",0.673081892858147,-0.2453004904002726,0.24861343605807065,0.4868533564740029,-0.5408963354454864
"Poggio Verrano winery ,Maremma, Tuscany, Italy",0.673081892858147,-0.45229052114730256,0.45763000384023683,0.8214306319358626,-0.5408963354454864
"Trombetta winery ,Russian River Valley, California, US",0.673081892858147,-0.4094649975444688,0.41438519671289215,-1.14128712381304,-0.5408963354454864
"Robert Biale winery ,Rutherford, California, US",0.673081892858147,-0.4308777593458857,0.4360076002765645,-1.6760344916358199,-0.5408963354454864
"Global Wines winery ,nan, Vinho Licoroso, Portugal",0.673081892858147,-0.5165288065515532,0.522497214531254,-1.4565423073789259,-0.5408963354454864
"La Marea winery ,Santa Clara Valley, California, US",0.673081892858147,-0.45942810841444154,0.4648058015076443,-0.6476030533608902,-0.5408963354454864
"Robert Biale winery ,Moon Mountain District Sonoma County, California, US",0.673081892858147,-0.2881260140031064,0.2918582431854154,-0.1289112036845257,-0.5408963354454864
"Peake Ranch winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.4451529338801636,0.4504225359856794,-1.954848887854036,-0.5408963354454864
"Nicolas Potel winery ,Corton-Charlemagne, Burgundy, France",0.673081892858147,0.6968610288620706,-0.7027723207435134,0.050835098558282055,-0.5408963354454864
"D.R. Stephens winery ,St. Helena, California, US",0.673081892858147,0.3399816655051224,-0.34239892801564065,0.3231240514607524,-0.5408963354454864
"Castello di Montepò winery ,Morellino di Scansano, Tuscany, Italy",0.673081892858147,-0.37377706120877396,0.3783061861412233,-0.15115703317002158,-0.5408963354454864
"Cliff Lede winery ,Napa Valley, California, US",0.673081892858147,0.44704547451220683,-0.45051094583400253,-0.6094211205712389,-0.5408963354454864
"Adams Bench winery ,Washington, Washington, US",0.673081892858147,-0.4308777593458857,0.4360076002765645,-0.33535250130992833,-0.5408963354454864
"Meurgey-Croses winery ,Volnay, Burgundy, France",0.673081892858147,-0.041879253286812156,0.0432006022031832,0.8279560752516081,-0.5408963354454864
"Château Moulin de la Bridane winery ,Saint-Julien, Bordeaux, France",0.673081892858147,-0.4808408702158584,0.4864598752584667,-0.3303694355051773,-0.5408963354454864
"Corliss Estates winery ,Columbia Valley (WA), Washington, US",0.673081892858147,-0.2310253158659947,0.23402339735652272,-0.28731935315645063,0.1071165259963327
"Willi Brundlmayer winery ,nan, Kamptal, Austria",0.673081892858147,-0.38805223574305187,0.3927627931492198,0.5865146725690256,-0.5408963354454864
"Pangea winery ,nan, Colchagua Valley, Chile",0.673081892858147,-0.30240118853738435,0.3062731788945303,-0.011453224001106977,-0.5408963354454864
"Pierre André winery ,Corton, Burgundy, France",0.673081892858147,0.26860579283373276,-0.2703242494700661,-1.3869375786776406,-0.5408963354454864
"Roche de Bellene winery ,Vosne-Romanée, Burgundy, France",0.673081892858147,-0.11682391959177127,0.1188790146760365,-0.24814884972678405,-0.5408963354454864
"Almaviva winery ,nan, Puente Alto, Chile",0.673081892858147,0.05447817481956385,-0.05512116065594103,-0.04431772942767956,-0.21688990472457687
"Field Stone winery ,Sonoma County, California, US",0.673081892858147,-0.45942810841444154,0.4648374716947943,0.8979562853659688,-0.5408963354454864
"Mollie winery ,Santa Maria Valley, California, US",0.673081892858147,-0.5022536320172754,0.5080822788221391,-0.4013978972935342,-0.5408963354454864
"O'Connor winery ,Russian River Valley, California, US",0.673081892858147,-0.4808408702158584,0.4864598752584667,-0.36596276268197087,-0.5408963354454864
"Sant Wines winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.38448344210948243,0.3892349009859055,-0.3668081042024196,-0.5408963354454864
"Fattoria Petrolo winery ,Vin Santo del Chianti, Tuscany, Italy",0.673081892858147,-0.3380891248730791,0.34231051816731756,0.5167517513025095,-0.5408963354454864
"Elizabeth Chambers winery ,Dundee Hills, Oregon, US",0.673081892858147,-0.38805223574305187,0.3927627931492198,1.8721456501948093,-0.5408963354454864
"Cattleya winery ,Russian River Valley, California, US",0.673081892858147,-0.30240118853738435,0.3062731788945303,0.9851599369491132,-0.5408963354454864
"Château la Grâce Dieu winery ,Saint-Émilion, Bordeaux, France",0.673081892858147,-0.4808408702158584,0.4864598752584667,1.3937713329387031,-0.5408963354454864
"Dunning Vineyards winery ,Paso Robles Willow Creek District, California, US",0.673081892858147,-0.4308777593458857,0.4360076002765645,-0.33535250130992833,-0.5408963354454864
"Michael David winery ,Dry Creek Valley, California, US",0.673081892858147,-0.30953877580452327,0.31348064674908777,0.3147110832189651,-0.5408963354454864
"Prim Family winery ,Santa Lucia Highlands, California, US",0.673081892858147,-0.4808408702158584,0.4864598752584667,-0.4100984883811947,-0.5408963354454864
"Acumen winery ,Napa Valley, California, US",0.673081892858147,-0.30240118853738435,0.3062731788945303,-1.3731892066449076,-0.5408963354454864
"Joyce winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.37377706120877396,0.3783478574401049,-1.167524490703362,-0.5408963354454864
"Quinta de Roriz winery ,nan, Port, Portugal",0.673081892858147,-0.3309515376059402,0.3351030503127601,-0.3887424920751187,-0.5408963354454864
"Wilde Farm Wines winery ,Sonoma County, California, US",0.673081892858147,-0.4451529338801636,0.4504225359856794,-0.9416255075546455,-0.5408963354454864
"Alpha Omega winery ,Rutherford, California, US",0.673081892858147,0.5303173259621613,-0.5246146894774106,0.09122813197558252,-0.5408963354454864
"Ellanelle winery ,Walla Walla Valley (OR), Oregon, US",0.673081892858147,-0.4808408702158584,0.4864598752584667,0.36052940256654625,-0.5408963354454864
"Yves Giradin winery ,Beaune, Burgundy, France",0.673081892858147,-0.37377706120877396,0.3783478574401049,0.8556002260255845,-0.5408963354454864
"Addendum winery ,Napa Valley, California, US",0.673081892858147,-0.08827357052321542,0.09004914325780662,-1.183444415222437,-0.5408963354454864
"Fife winery ,Mendocino, California, US",0.673081892858147,-0.6021798537572208,0.6089868287859435,-0.5762006818728982,-0.5408963354454864
"Soulmate winery ,Santa Cruz Mountains, California, US",0.673081892858147,-0.2310253158659947,0.23419850034895576,-0.8172861512837134,-0.5408963354454864
"Château la Marzelle winery ,Saint-Émilion, Bordeaux, France",0.673081892858147,-0.30240118853738435,0.3062731788945303,1.8382133449529323,-0.5408963354454864
"Château la Varière winery ,Quarts de Chaume, Loire Valley, France",0.673081892858147,-0.3380891248730791,0.34231051816731756,0.522446683650797,-0.5408963354454864
"Mastroberardino winery ,Taurasi, Southern Italy, Italy",0.673081892858147,-0.21624031366977828,0.22056950455358693,-0.6173856892904172,-0.5408963354454864
"Padelletti winery ,Brunello di Montalcino, Tuscany, Italy",0.673081892858147,-0.13823668139318818,0.14231830076137855,-0.8305533433690664,-0.21688990472457687
"Jean-Paul Brun winery ,Fleurie, Beaujolais, France",0.673081892858147,-0.5022536320172754,0.5080822788221391,-0.347810165821806,-0.5408963354454864
"Dalton winery ,nan, Samson, Israel",0.673081892858147,-0.5522167428872481,0.5585345538040413,-0.3540389980777449,-0.5408963354454864
"Jean-Paul Brun winery ,Moulin-à-Vent, Beaujolais, France",0.673081892858147,-0.5093912192844142,0.5152897466766966,1.2143809639676637,-0.5408963354454864
"Sanguis winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.2310253158659947,0.23419850034895576,-0.6654806108746886,-0.21688990472457687
"Daniel winery ,Anderson Valley, California, US",0.673081892858147,-0.30240118853738435,0.3062731788945303,-0.07034400169361986,-0.5408963354454864
"Ancien winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.359501886674496,0.36393292173099,-0.8779889529052267,-0.5408963354454864
"Carlisle winery ,Santa Lucia Highlands, California, US",0.673081892858147,-0.4237401720787467,0.42880013242200704,-1.1824736881176154,-0.5408963354454864
"Mark David winery ,Rutherford, California, US",0.673081892858147,-0.4879784574829974,0.4936673431130241,1.034990594996624,-0.5408963354454864
"Epoch Estate Wines winery ,Paso Robles, California, US",0.673081892858147,-0.25024189696983035,0.25383216784254764,-0.874338908366926,1.4031422488799712
"Anakota winery ,Knights Valley, California, US",0.673081892858147,-0.19533737953029987,0.19816116107616852,-1.2899178986576842,-0.5408963354454864
"TapaNappa winery ,South Australia, South Australia, Australia",0.673081892858147,-0.2310253158659947,0.23419850034895576,-1.0412868236496675,-0.5408963354454864
"K. Furtado winery ,Santa Maria Valley, California, US",0.673081892858147,-0.5236663938186922,0.5297046823858115,-0.5216242468684814,-0.5408963354454864
"Addendum winery ,Rutherford, California, US",0.673081892858147,-0.0525856341875206,0.054011803985019376,-0.559590462523728,-0.5408963354454864
"Small and Tall winery ,Santa Maria Valley, California, US",0.673081892858147,-0.38805223574305187,0.3927627931492198,-0.4937428072466598,-0.5408963354454864
"Quinta do Quetzal winery ,nan, Alentejo, Portugal",0.673081892858147,-0.4094649975444688,0.41438519671289215,-1.1824736881176154,-0.5408963354454864
"William Knuttel winery ,Dry Creek Valley, California, US",0.673081892858147,-0.4451529338801636,0.4504225359856794,-1.057897042998838,-0.5408963354454864
"Weingut Reichsrat von Buhl winery ,nan, Pfalz, Germany",0.673081892858147,-0.14537426866032713,0.14770888609426627,0.5117686854977587,-0.5408963354454864
"Small and Tall winery ,Sta. Rita Hills, California, US",0.673081892858147,-0.30240118853738435,0.3062731788945303,-1.954848887854036,-0.5408963354454864
"William James winery ,Santa Ynez Valley, California, US",0.673081892858147,-0.5236663938186922,0.5297046823858115,-1.6184919460333367,-0.5408963354454864
"Nelle winery ,California, California, US",0.673081892858147,-0.47370328294871944,0.47922240406871447,0.593712434286999,-0.21688990472457687
"Davies winery ,Diamond Mountain District, California, US",0.673081892858147,-0.3380891248730791,0.34231051816731756,-1.356880991283904,-0.5408963354454864
"Stolpman winery ,Santa Barbara County, California, US",0.673081892858147,-0.5736295046886649,0.5801569573677136,-0.4848444754524613,-0.5408963354454864
"Castello di Nipozzano winery ,Toscana, Tuscany, Italy",0.673081892858147,-0.3452267121402181,0.349517986021875,1.413703596157708,-0.5408963354454864
"Cantine del Notaio winery ,Aglianico del Beneventano, Southern Italy, Italy",0.673081892858147,-0.30240118853738435,0.3062731788945303,-1.6105643413439599,-0.5408963354454864
"Quivet Cellars winery ,Carneros, California, US",0.673081892858147,-0.45942810841444154,0.4648374716947943,-1.1575583590938598,-0.5408963354454864
"Zenato winery ,Veronese, Veneto, Italy",0.673081892858147,-0.19533737953029987,0.19816116107616852,-0.01145322400110681,-0.5408963354454864
"Kilikanoon winery ,Barossa Valley, South Australia, Australia",0.673081892858147,-0.10730713656891935,0.11050419708493929,-0.7098239643157774,-0.5408963354454864
"Wiegner winery ,Etna, Sicily & Sardinia, Italy",0.673081892858147,-0.4451529338801636,0.4504225359856794,1.0947873846536376,-0.5408963354454864
"Rulo winery ,Horse Heaven Hills, Washington, US",0.673081892858147,-0.4451529338801636,0.4504225359856794,-1.1907787977922004,-0.5408963354454864
"Zeitgeist winery ,Russian River Valley, California, US",0.673081892858147,-0.5450791556201091,0.5513270859494838,-0.6948882492224243,-0.5408963354454864
"Amantis winery ,Brunello di Montalcino, Tuscany, Italy",0.673081892858147,-0.12396150685891023,0.12608648253059393,-1.0226632443793857,-0.5408963354454864
"Rockroom Winemaking Cooperative winery ,Anderson Valley, California, US",0.673081892858147,-0.4166025848116077,0.4215926645674496,0.4370226984264921,-0.5408963354454864
"Emilio Rojo winery ,Ribeiro, Galicia, Spain",0.673081892858147,-0.3523642994073571,0.35672545387643245,0.9166427821337855,-0.5408963354454864
"Aberrant Cellars winery ,Chehalem Mountains, Oregon, US",0.673081892858147,-0.37377706120877396,0.3783478574401049,-0.9000999591817197,-0.5408963354454864
"White Hart Wine winery ,Monterey, California, US",0.673081892858147,-0.4451529338801636,0.4504225359856794,-1.3426436604131866,-0.5408963354454864
"Château Pape Clément winery ,Pessac-Léognan, Bordeaux, France",0.673081892858147,0.21762302663988306,-0.21295669047354013,-0.23848980044632126,-0.21688990472457687
"Nino Franco winery ,Vino Spumante, Italy Other, Italy",0.673081892858147,-0.38091464847591294,0.38555532529466235,-0.028063443350277252,-0.5408963354454864
"Amador Garcia winery ,Rioja, Northern Spain, Spain",0.673081892858147,-0.38805223574305187,0.3927627931492198,0.8467414423726934,-0.5408963354454864
"Deerfield Ranch winery ,Dry Creek Valley, California, US",0.673081892858147,-0.3380891248730791,0.34231051816731756,-1.199234909460869,-0.5408963354454864
"Switchback Ridge winery ,Napa Valley, California, US",0.673081892858147,-0.3476059078959311,0.3527011468821258,-0.4588217984720946,-0.21688990472457687
"Domaine des Perdrix winery ,Echézeaux, Burgundy, France",0.673081892858147,0.9109886468762395,-0.9189963563802371,-0.26060651423866177,-0.5408963354454864
"Alzinger winery ,nan, Wachau, Austria",0.673081892858147,-0.2786092309802544,0.2824027990928873,-0.27638732117985443,-0.21688990472457687
"Château les Ormes Sorbet winery ,Médoc, Bordeaux, France",-1.1646904683737085,22.823381556992857,-24.397322892601146,-0.837444403881618,-0.5408963354454864
"Château Pétrus winery ,Pomerol, Bordeaux, France",1.796165002499838,15.328914926496946,-14.899324540257547,0.8278901616827624,-0.5408963354454864
"Domaine du Comte Liger-Belair winery ,La Romanée, Burgundy, France",1.3622465283200929,12.652319701319835,-12.408677725216585,-0.22430132051833238,-0.5408963354454864
"Olivier Leflaive winery ,Montrachet, Burgundy, France",1.8982634670127174,5.593245894119399,-5.383762629005479,-0.24399629488949148,-0.5408963354454864
"Château Cheval Blanc winery ,Saint-Émilion, Bordeaux, France",0.895842179068071,5.157853070823922,-4.894227043717199,0.16947020742285043,-0.5408963354454864
"Château d'Yquem winery ,Sauternes, Bordeaux, France",2.20455886055136,4.979413389145448,-4.789480898069905,1.154228241038883,-0.5408963354454864
"Bouchard Père & Fils winery ,Montrachet, Burgundy, France",2.20455886055136,4.672497136658473,-4.438961856247323,-0.020513343646108868,-0.5408963354454864
"Domaine Jacques Prieur winery ,Musigny, Burgundy, France",1.4388203767047536,4.561864534017819,-4.4743620100731665,0.30488247128264595,-0.5408963354454864
"Olivier Leflaive winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,4.337030535102942,-4.270848249162852,-1.1824736881176154,-0.5408963354454864
"Domaine Jacques Prieur winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,4.158590853424467,-4.094454956932893,0.26666009153029396,-0.5408963354454864
"Masseto winery ,Toscana, Tuscany, Italy",1.4388203767047536,3.462676094878419,-3.389970945981093,0.09255838763774558,-0.5408963354454864
"Château Laville Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",0.902803438012129,3.4091441903748767,-3.4416101054753465,0.46131514422465386,-0.5408963354454864
"Bouchard Père & Fils winery ,Chambertin Clos de Bèze, Burgundy, France",1.5919680734740749,3.373456254039182,-3.2760635781909797,0.005156995348063298,-0.5408963354454864
"Château La Mission Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",1.0049019025250083,3.3642793561242885,-3.2783104442826025,0.23913039068040456,-0.21688990472457687
"Château Haut-Brion winery ,Pessac-Léognan, Bordeaux, France",1.1937840618738402,3.349902216057624,-3.2331043825603536,-0.11909542691770358,-0.21688990472457687
"Château Margaux winery ,Margaux, Bordeaux, France",0.9487477470429271,3.291883828129022,-3.1856141041923767,-0.3097480228113387,-0.5408963354454864
"Domaine Leflaive winery ,Chevalier-Montrachet, Burgundy, France",1.8982634670127174,3.2806676195663753,-3.144840758969136,-0.742540164212447,-0.5408963354454864
"Louis Latour winery ,Montrachet, Burgundy, France",1.408190837350891,3.0808151760864844,-3.0073217974006017,0.3497478601889945,-0.5408963354454864
"Albert Bichot winery ,Chambertin, Burgundy, France",1.5919680734740749,3.0522648270179285,-2.9618630264063657,-1.4964068338169345,-0.5408963354454864
"Domaine Perrot-Minot winery ,Chambertin Clos de Bèze, Burgundy, France",1.5919680734740749,3.016576890682234,-2.9269518539858534,-0.5208332840423303,-0.5408963354454864
"Château Ausone winery ,Saint-Émilion, Bordeaux, France",1.0304265186532315,2.8857211241180196,-2.8287741527160803,-0.006236785641724196,-0.5408963354454864
"Louis Latour winery ,Romanée-St.-Vivant, Burgundy, France",0.7496557412428078,2.8470591930876834,-2.8521074976214065,0.35005633569119327,-0.5408963354454864
"Dal Forno Romano winery ,Amarone della Valpolicella, Veneto, Italy",1.3877711444483116,2.8381372090037598,-2.7776300322995193,-0.7745741586715612,-0.5408963354454864
"Roche de Bellene winery ,Chambertin, Burgundy, France",1.5919680734740749,2.809586859935204,-2.72446705394688,-0.2550697744556051,-0.5408963354454864
"Domaine Jacques Prieur winery ,Chambertin, Burgundy, France",1.285672679935432,2.7025230509281193,-2.6550856923364297,0.3705818210298107,-0.5408963354454864
"Domaine Leflaive winery ,Bâtard-Montrachet, Burgundy, France",2.1024603960384805,2.6977646594166935,-2.5544445909912894,0.3084121428943449,-0.5408963354454864
"Roche de Bellene winery ,Bonnes-Mares, Burgundy, France",1.5919680734740749,2.6953854636609806,-2.6127513022012394,-0.39016622516219035,-0.5408963354454864
"Château Mouton Rothschild winery ,Pauillac, Bordeaux, France",0.5924778419269274,2.6872282210699643,-2.6341132171368806,-0.0011531092843898878,-0.5408963354454864
"Domaine Faiveley winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",1.5919680734740749,2.6668351145924247,-2.584822364264829,0.06329276307015959,-0.5408963354454864
"Louis Jadot winery ,Chevalier-Montrachet, Burgundy, France",1.8982634670127174,2.6668351145924247,-2.5505590280335633,0.4591696575587189,-0.5408963354454864
"Domaine Perrot-Minot winery ,Mazoyeres-Chambertin, Burgundy, France",1.285672679935432,2.6596975273252856,-2.6127513022012394,-1.7306109266402363,-0.5408963354454864
"Château Lafite Rothschild winery ,Pauillac, Bordeaux, France",0.902803438012129,2.6418535591574384,-2.5412040945923837,-0.5372747175741345,-0.5408963354454864
"Louis Jadot winery ,Chambertin Clos de Bèze, Burgundy, France",1.7451157702433961,2.6311471782567297,-2.5330674509239044,-0.003148114326521839,-0.5408963354454864
"Armand de Brignac winery ,Champagne, Champagne, France",-0.16923043937312002,2.615087606905667,-2.7377644741389124,-0.1884653115653334,-0.21688990472457687
"Joseph Drouhin winery ,Grands-Echezeaux, Burgundy, France",1.4388203767047536,2.5669088928524793,-2.485242437492215,-0.14848753363176206,-0.5408963354454864
"Louis Latour winery ,Grands-Echezeaux, Burgundy, France",0.9793772863967897,2.552633718318201,-2.5414433755550854,-1.2904401138872224,-0.5408963354454864
"Jean-Luc and Paul Aegerter winery ,Bonnes-Mares, Burgundy, France",0.8262295896274684,2.5276521628832147,-2.5342359077005288,-0.3723695615737935,-0.5408963354454864
"Philippe Pacalet winery ,Echézeaux, Burgundy, France",0.9793772863967897,2.4812578456468115,-2.470135448908932,0.5134297074326757,-0.5408963354454864
"Olivier Leflaive winery ,Bâtard-Montrachet, Burgundy, France",1.285672679935432,2.4063131793418524,-2.362272827234698,1.156007907397722,-0.5408963354454864
"Château Latour winery ,Pauillac, Bordeaux, France",1.1325249831661108,2.38668481435722,-2.3255039866801983,0.009794451486764662,-0.5408963354454864
"Biondi Santi winery ,Brunello di Montalcino, Tuscany, Italy",1.1835742154225528,2.3535743400902143,-2.2985142063933486,0.040597776401713234,-0.21688990472457687
"Domaine Faiveley winery ,Bâtard-Montrachet, Burgundy, France",0.9793772863967897,2.324230925769754,-2.3132580102873943,-0.30727332098156895,-0.5408963354454864
"Domaine Faiveley winery ,Chambertin Clos de Bèze, Burgundy, France",0.9793772863967897,2.306386957601907,-2.2931570039136258,0.025089258567067993,-0.5408963354454864
"Tenuta dell'Ornellaia winery ,Toscana, Tuscany, Italy",1.9595225457204468,2.2528550530983646,-2.150480158375207,0.48654200474334547,-0.5408963354454864
"Domaine Leflaive winery ,Bienvenues Bâtard-Montrachet, Burgundy, France",1.8982634670127174,2.195754354961253,-2.0944823508039376,-1.450847375030639,-0.5408963354454864
"Gaja winery ,Langhe, Piedmont, Italy",1.480587930369115,2.1243784822898633,-2.065301397346686,-0.1988133605559749,-0.21688990472457687
"Bouchard Père & Fils winery ,Echézeaux, Burgundy, France",1.285672679935432,2.1243784822898633,-2.0835714255113627,-0.6243703179854923,-0.5408963354454864
"Domaine Henri Rebourseau winery ,Clos de Vougeot, Burgundy, France",0.36678649931950447,2.1243784822898633,-2.1756027084139498,-0.9724730577745333,-0.5408963354454864
"Domaine Vincent Girardin winery ,Chevalier-Montrachet, Burgundy, France",1.285672679935432,2.1101033077555855,-2.069459962132966,1.0741432548910974,-0.5408963354454864
"Yao Ming winery ,Napa Valley, California, US",1.3877711444483116,2.058950599007756,-1.99285293344352,-0.45689251920677937,-0.5408963354454864
"Barons de Rothschild winery ,Champagne, Champagne, France",1.5919680734740749,2.0530026096184737,-1.9843501986320111,0.03125876861104549,-0.5408963354454864
"Albert Bichot winery ,Grands-Echezeaux, Burgundy, France",1.285672679935432,2.017314673282779,-1.9777354501733875,-1.428067645637491,-0.5408963354454864
"Louis Latour winery ,Chevalier-Montrachet, Burgundy, France",1.2090988315507716,2.005418694504214,-1.9821777349169847,0.17387071439815519,-0.5408963354454864
"Salon winery ,Champagne, Champagne, France",1.837004388304988,1.9859092893073675,-1.8734040575136968,0.27233237357946843,-0.5408963354454864
"Louis Latour winery ,Criots-Bâtard-Montrachet, Burgundy, France",1.285672679935432,1.9816267369470841,-1.9424567917273958,0.3373613823314701,-0.5408963354454864
"Verité winery ,Sonoma County, California, US",1.2516398584311377,1.9340428218328243,-1.875088228280929,-0.7114025216576053,-0.21688990472457687
"Domaine Jacques Prieur winery ,Echézeaux, Burgundy, France",1.285672679935432,1.9102508642756946,-1.8718994748354123,-0.5473870360631128,-0.5408963354454864
"Louis Jadot winery ,Bâtard-Montrachet, Burgundy, France",1.5919680734740749,1.899544483374986,-1.808084401553749,0.37888693070439616,-0.5408963354454864
"Domaine Perrot-Minot winery ,Nuits-St.-Georges, Burgundy, France",0.8262295896274684,1.8745629279399996,-1.8640180724166269,0.6790573232286885,-0.5408963354454864
"Errazuriz winery ,nan, Maipo Valley, Chile",0.44336034770416516,1.8745629279399996,-1.9127651578482947,0.20133555030415723,0.1071165259963327
"Joseph Drouhin winery ,Vosne-Romanée, Burgundy, France",1.285672679935432,1.817462229802888,-1.7801749628758339,-0.08896758096390181,-0.5408963354454864
"Schloss Reinhartshausen winery ,nan, Rheingau, Germany",0.36678649931950447,1.791291076490045,-1.8127223703453614,-0.24852635471199236,-0.5408963354454864
"Château La Mission Haut-Brion winery ,Bordeaux, Bordeaux, France",0.9793772863967897,1.7674991189329152,-1.7570561824473965,-0.23569118521490634,-0.5408963354454864
"Gérard Bertrand winery ,Rivesaltes, Languedoc-Roussillon, France",1.285672679935432,1.7674991189329152,-1.7307848410514453,-0.9914561656021565,-0.5408963354454864
"Bryant Family winery ,Napa Valley, California, US",1.5919680734740749,1.6604353099258307,-1.6003273020063717,-0.8167166580488845,-0.5408963354454864
"Chanson Père et Fils winery ,Chambertin Clos de Bèze, Burgundy, France",1.2090988315507716,1.6556769184144047,-1.6264500852218102,-0.21415722227294623,-0.5408963354454864
"Krug winery ,Champagne, Champagne, France",0.8262295896274684,1.6297436846771332,-1.6073126204350952,-0.09171578130336318,-0.21688990472457687
"Domaine du Comte Liger-Belair winery ,Echézeaux, Burgundy, France",0.8262295896274684,1.6247473735901359,-1.6397431418359827,-0.6752687758483069,-0.5408963354454864
"Roche de Bellene winery ,Clos Saint-Denis, Burgundy, France",1.285672679935432,1.6247473735901359,-1.5896702072674784,-0.9693092064699294,-0.5408963354454864
"Vega Sicilia winery ,Ribera del Duero, Northern Spain, Spain",0.2275613204383037,1.623449630450656,-1.6874009714609017,-0.16297244894083063,0.43112295671724227
"Louis Latour winery ,Echézeaux, Burgundy, France",0.7751803573710264,1.622368177834423,-1.6282722175960633,-0.3694034509757275,-0.5408963354454864
"Louis Latour winery ,Charmes-Chambertin, Burgundy, France",0.5199341960888257,1.617609786322997,-1.6442478092450812,-0.42047987547442633,-0.5408963354454864
"Château Trotanoy winery ,Pomerol, Bordeaux, France",1.285672679935432,1.589059437254441,-1.5416077264457784,-0.1820194139428996,-0.5408963354454864
"Kapcsandy Family Winery winery ,Yountville, California, US",0.36678649931950447,1.589059437254441,-1.6291669661798385,-1.4399320880297557,-0.5408963354454864
"Domaine Faiveley winery ,Mazis-Chambertin, Burgundy, France",1.285672679935432,1.5640778818194547,-1.5296964879092922,-0.485398149430767,-0.5408963354454864
"Bouchard Père & Fils winery ,Chevalier-Montrachet, Burgundy, France",1.3622465283200929,1.5640778818194547,-1.5181206781067014,0.5922042119889521,-0.5408963354454864
"Louis Latour winery ,Bâtard-Montrachet, Burgundy, France",0.9793772863967897,1.5590815707324575,-1.5458135075602617,0.017378988890604033,-0.5408963354454864
"Sirena Dunarii winery ,nan, Vânju Mare, Romania",-1.7772812554509936,1.5533715009187463,-1.7847404363217856,-0.6966247721543831,-0.5408963354454864
"Domaine Perrot-Minot winery ,Chambolle-Musigny, Burgundy, France",0.5199341960888257,1.5533715009187463,-1.543132402508936,-1.9228148933949216,-0.5408963354454864
